sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi,id
FEMALE,54,45-59,"URBAN BELOW 20,000",Podkarpackie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,-8,4000.0,MARRIED,12.0,1987.0,,,MOSTLY SATISFIED,4.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,3,NO,-8,NO,NO,NO,-8,NO,,,NONE,168.0,65.0,23.0300453514739,3897
MALE,74,65+,"URBAN BELOW 20,000",Wielkopolskie,VOCATIONAL/GRAMMAR,services for the population and transport services,RETIRED,-8,-8.0,MARRIED,10.0,1962.0,,,MIXED,0.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,176.0,81.0,26.149276859504102,2433
MALE,81,65+,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,-8,861.0,MARRIED,4.0,1956.0,,,PLEASED,14.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,-8,NO,NO,NO,-8,NO,,,NONE,165.0,90.0,33.0578512396694,4299
FEMALE,35,35-44,"URBAN 100,000-200,000",Wielkopolskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,0,2500.0,MARRIED,6.0,2001.0,,,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,9,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,150.0,65.0,28.888888888888893,3853
FEMALE,27,25-34,RURAL AREAS,Warminsko-mazurskie,PRIMARY/NO EDUCATION,no specialisation,OTHER ECONOMICALLY INACTIVE,0,,MARRIED,11.0,2002.0,,,MOSTLY DISSATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10,YES,10,NO,NO,NO,-8,NO,,,PASSIVE,154.0,60.0,25.299375948726606,3613
MALE,42,35-44,"URBAN 100,000-200,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,services for the population and transport services,PUPIL OR STUDENT,3,1500.0,MARRIED,12.0,1989.0,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,1,YES,3,NO,NO,NO,-8,NO,,,NONE,181.0,78.0,23.8087970452672,3049
MALE,18,16-24,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0,,SINGLE,,,,,DELIGHTED,1.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,15,NO,-8,NO,NO,,-8,NO,,,PASSIVE,187.0,65.0,18.587892133032106,464
MALE,28,25-34,"URBAN BELOW 20,000",Lubuskie,VOCATIONAL/GRAMMAR,computer science,EMPLOYED IN PRIVATE SECTOR,0,-8.0,SINGLE,,,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10,YES,20,YES,YES,NO,-8,NO,,,ACTIVE,183.0,98.0,29.2633402012601,4416
FEMALE,63,60-64,"URBAN 20,000-100,000",Pomorskie,POST-SECONDARY OR HIGHER,economy and administration,RETIRED,0,5000.0,SINGLE,,,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,4,YES,18,NO,NO,NO,-8,NO,,,NONE,164.0,75.0,27.8851873884593,3974
FEMALE,39,35-44,RURAL AREAS,Lodzkie,VOCATIONAL/GRAMMAR,services for the population and transport services,FARMER,0,-8.0,MARRIED,11.0,1996.0,,,MIXED,4.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,6,NO,-8,NO,NO,NO,-8,NO,,,NONE,164.0,64.0,23.7953599048186,3568
FEMALE,54,45-59,"URBAN BELOW 20,000",Mazowieckie,VOCATIONAL/GRAMMAR,technical science,UNEMPLOYED,23,500.0,MARRIED,4.0,1979.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10,NO,-8,NO,NO,NO,-8,NO,,,NONE,160.0,65.0,25.390625,415
FEMALE,58,45-59,"URBAN BELOW 20,000",Lubuskie,VOCATIONAL/GRAMMAR,production and processing,RETIRED,24,1037.0,WIDOWED,4.0,1975.0,1.0,1999.0,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1,YES,30,NO,NO,NO,-8,NO,,,NONE,154.0,79.0,33.3108449991567,1069
MALE,72,65+,RURAL AREAS,Malopolskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0,730.0,MARRIED,4.0,1972.0,,,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,NO,-8,NO,NO,NO,-8,NO,,,NONE,167.0,70.0,25.0995015956112,1096
FEMALE,53,45-59,"URBAN 20,000-100,000",Mazowieckie,VOCATIONAL/GRAMMAR,technical science,UNEMPLOYED,-8,,MARRIED,8.0,1981.0,,,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,2,YES,15,NO,NO,,-8,NO,,,NONE,160.0,63.0,24.609375,1204
MALE,35,35-44,RURAL AREAS,Mazowieckie,POST-SECONDARY OR HIGHER,environmental protection,EMPLOYED IN PRIVATE SECTOR,0,2000.0,SINGLE,,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,YES,15,NO,NO,NO,-8,NO,,,NONE,172.0,71.0,23.9994591671174,778
MALE,58,45-59,"URBAN 100,000-200,000",Wielkopolskie,SECONDARY,public health,SELF-EMPLOYED,0,1500.0,MARRIED,6.0,1976.0,,,PLEASED,2.0,IT`S DIFFICULT TO TELL,YES,YES,YES,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,170.0,80.0,27.681660899654002,2567
FEMALE,49,45-59,RURAL AREAS,Swietokrzyskie,SECONDARY,technical science,OTHER ECONOMICALLY INACTIVE,-8,800.0,MARRIED,2.0,1997.0,,,UNHAPPY,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,5,NO,-8,NO,NO,NO,-8,NO,,,NONE,175.0,54.0,17.632653061224502,3893
FEMALE,62,60-64,"URBAN 100,000-200,000",Podlaskie,SECONDARY,pedagogics,RETIRED,-8,1200.0,MARRIED,9.0,1969.0,,,PLEASED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,YES,12,NO,NO,NO,-8,NO,,,NONE,154.0,63.0,26.56434474616289,2342
MALE,42,35-44,RURAL AREAS,Malopolskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,-8,1700.0,SINGLE,,,,,MOSTLY DISSATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,1,YES,10,YES,YES,NO,-8,NO,,,NONE,172.0,80.0,27.0416441319632,744
FEMALE,24,16-24,RURAL AREAS,Wielkopolskie,SECONDARY,no specialisation,PUPIL OR STUDENT,0,,SINGLE,,,,,DELIGHTED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,NO,2,NO,-8,NO,NO,,-8,NO,,,PASSIVE,162.0,54.0,20.5761316872428,369
FEMALE,80,65+,RURAL AREAS,Warminsko-mazurskie,PRIMARY/NO EDUCATION,not applicable,LONG-TERM SICK/DISABLED,0,700.0,WIDOWED,,,9.0,1999.0,MIXED,19.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,NO,-8,NO,NO,NO,-8,NO,,,NONE,150.0,55.0,24.4444444444444,3858
MALE,25,25-34,"URBAN 20,000-100,000",Podlaskie,POST-SECONDARY OR HIGHER,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,-8,2000.0,SINGLE,,,,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,5,NO,-8,YES,NO,NO,-8,NO,,,PASSIVE,180.0,70.0,21.6049382716049,388
MALE,22,16-24,RURAL AREAS,Podkarpackie,SECONDARY,no specialisation,PUPIL OR STUDENT,-8,,SINGLE,,,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,3,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,ACTIVE,182.0,75.0,22.6421929718633,1088
MALE,42,35-44,RURAL AREAS,Swietokrzyskie,POST-SECONDARY OR HIGHER,liberal arts,EMPLOYED IN PUBLIC SECTOR,0,3000.0,MARRIED,7.0,1995.0,,,MOSTLY SATISFIED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,12,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,180.0,90.0,27.7777777777778,1188
FEMALE,33,25-34,RURAL AREAS,Lodzkie,,,,-8,-8.0,,,,,,DELIGHTED,0.0,IT`S DIFFICULT TO TELL,YES,YES,NO,2,NO,-8,NO,NO,NO,-8,NO,,,,171.0,64.0,21.887076365377396,2133
FEMALE,76,65+,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,lack of data,RETIRED,24,870.0,WIDOWED,11.0,1956.0,9.0,2008.0,MOSTLY DISSATISFIED,13.0,IT`S DIFFICULT TO TELL,YES,YES,YES,3,NO,-8,NO,NO,NO,-8,NO,,,NONE,155.0,60.0,24.973985431841804,569
FEMALE,31,25-34,"URBAN 200,000-500,000",Mazowieckie,POST-SECONDARY OR HIGHER,law,UNEMPLOYED,48,,MARRIED,8.0,2007.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,YES,10,NO,NO,NO,-8,NO,,,PASSIVE,168.0,63.0,22.321428571428598,3911
MALE,70,65+,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,"agriculture, forestry, fishing",RETIRED,0,1460.0,MARRIED,7.0,1967.0,,,MIXED,10.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,5,YES,5,NO,NO,NO,-8,NO,,,NONE,170.0,90.0,31.1418685121107,830
MALE,61,60-64,"URBAN 100,000-200,000",Swietokrzyskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,-8,1500.0,MARRIED,4.0,1977.0,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,12,YES,20,YES,YES,NO,-8,NO,,,NONE,164.0,75.0,27.8851873884593,3517
FEMALE,17,16-24,"URBAN BELOW 20,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0,,SINGLE,,,,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,3,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",FOREVER,GERMANY,ACTIVE,155.0,40.0,16.6493236212279,2219
FEMALE,67,65+,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24,650.0,MARRIED,7.0,1968.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,155.0,72.0,29.9687825182102,1463
MALE,23,16-24,"URBAN BELOW 20,000",Podlaskie,POST-SECONDARY OR HIGHER,technical science,PUPIL OR STUDENT,0,1280.0,SINGLE,,,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,YES,NO,8,NO,-8,NO,NO,NO,-8,"YES, TO NON-EU COUNTRY",LESS THAN 1 TO 2 YEARS,,ACTIVE,183.0,75.0,22.3954134193317,3980
MALE,63,60-64,"URBAN 100,000-200,000",Opolskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,24,1890.0,SINGLE,,,,,MOSTLY SATISFIED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,8,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,164.0,81.0,30.116002379536,2400
FEMALE,40,35-44,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,,OTHER ECONOMICALLY INACTIVE,10,500.0,SINGLE,,,,,PLEASED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,10,YES,20,NO,NO,NO,-8,NO,,,NONE,165.0,54.0,19.834710743801697,872
FEMALE,47,45-59,RURAL AREAS,Lubelskie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PRIVATE SECTOR,0,1200.0,MARRIED,6.0,1985.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,160.0,60.0,23.4375,985
FEMALE,57,45-59,"URBAN BELOW 20,000",Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,OTHER ECONOMICALLY INACTIVE,12,,MARRIED,4.0,1974.0,,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,22,YES,10,NO,NO,,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,158.0,58.0,23.2334561768947,4972
MALE,75,65+,"URBAN BELOW 20,000",Mazowieckie,SECONDARY,"agriculture, forestry, fishing",RETIRED,0,1500.0,MARRIED,11.0,1963.0,,,PLEASED,12.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,-8,NO,NO,NO,-8,NO,,,NONE,167.0,65.0,23.3066800530675,3385
FEMALE,43,35-44,"URBAN BELOW 20,000",Pomorskie,POST-SECONDARY OR HIGHER,healthcare,EMPLOYED IN PUBLIC SECTOR,0,3500.0,MARRIED,7.0,2004.0,,,MIXED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,158.0,50.0,20.028841531805803,3664
MALE,53,45-59,RURAL AREAS,Warminsko-mazurskie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PUBLIC SECTOR,-8,1100.0,MARRIED,7.0,1982.0,,,MOSTLY SATISFIED,,,YES,YES,NO,1,NO,-8,NO,NO,NO,-8,NO,,,NONE,176.0,83.0,26.794938016528892,1119
FEMALE,31,25-34,"URBAN 20,000-100,000",Kujawsko-pomorskie,SECONDARY,social sciences,OTHER ECONOMICALLY INACTIVE,-8,,MARRIED,9.0,2000.0,,,PLEASED,4.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,3,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,170.0,62.0,21.453287197231802,1599
FEMALE,61,60-64,"URBAN 500,000 AND OVER",Dolnoslaskie,SECONDARY,social sciences,RETIRED,24,1185.0,MARRIED,2.0,1998.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1,YES,10,NO,NO,NO,-8,NO,,,NONE,150.0,50.0,22.2222222222222,392
FEMALE,43,35-44,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,FARMER,-8,-8.0,MARRIED,11.0,1985.0,,,DELIGHTED,5.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,5,NO,-8,NO,NO,NO,-8,NO,,,NONE,164.0,70.0,26.0261748958953,3372
FEMALE,24,16-24,"URBAN 100,000-200,000",Mazowieckie,POST-SECONDARY OR HIGHER,services for the population and transport services,PUPIL OR STUDENT,0,5700.0,SINGLE,,,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,180.0,83.0,25.6172839506173,3056
MALE,59,45-59,"URBAN 20,000-100,000",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,services for the population and transport services,OTHER ECONOMICALLY INACTIVE,0,,DIVORCED,12.0,1974.0,7.0,1986.0,MOSTLY DISSATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,YES,4,YES,20,NO,YES,NO,-8,NO,,,NONE,176.0,85.0,27.4405991735537,5
FEMALE,61,60-64,"URBAN 20,000-100,000",Pomorskie,SECONDARY,social sciences,EMPLOYED IN PUBLIC SECTOR,-8,-8.0,MARRIED,5.0,1968.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10,NO,-8,NO,NO,NO,-8,NO,,,NONE,156.0,65.0,26.7094017094017,376
MALE,83,65+,"URBAN BELOW 20,000",Mazowieckie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0,2000.0,WIDOWED,2.0,1956.0,5.0,2010.0,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,170.0,75.0,25.951557093425606,3373
FEMALE,66,65+,RURAL AREAS,Lubelskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",RETIRED,0,978.0,WIDOWED,8.0,1964.0,7.0,2010.0,MOSTLY SATISFIED,11.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,NO,-8,NO,NO,NO,-8,NO,,,NONE,154.0,55.0,23.191094619666,3260
MALE,19,16-24,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,,SINGLE,,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5,NO,-8,NO,NO,,-8,NO,,,ACTIVE,180.0,78.0,24.0740740740741,1379
MALE,66,65+,"URBAN BELOW 20,000",Swietokrzyskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,24,1600.0,MARRIED,10.0,1969.0,,,PLEASED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,-8,NO,-8,NO,NO,NO,-8,NO,,,NONE,169.0,90.0,31.5115016981198,4420
MALE,32,25-34,"URBAN 100,000-200,000",Malopolskie,SECONDARY,technical science,OTHER ECONOMICALLY INACTIVE,10,,SINGLE,,,,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,4,YES,10,NO,NO,NO,-8,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,NONE,170.0,67.0,23.183391003460198,3873
MALE,29,25-34,"URBAN BELOW 20,000",Warminsko-mazurskie,SECONDARY,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,0,4000.0,SINGLE,,,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10,YES,20,NO,NO,NO,-8,NO,,,PASSIVE,176.0,98.0,31.637396694214893,94
FEMALE,29,25-34,"URBAN 500,000 AND OVER",Wielkopolskie,POST-SECONDARY OR HIGHER,economy and administration,PUPIL OR STUDENT,0,2800.0,SINGLE,,,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,6,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,167.0,60.0,21.513858510523896,3047
MALE,38,35-44,RURAL AREAS,Mazowieckie,SECONDARY,technical science,SELF-EMPLOYED,0,-8.0,MARRIED,6.0,2009.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,YES,20,NO,NO,NO,-8,NO,,,PASSIVE,182.0,94.0,28.378215191402006,118
FEMALE,26,25-34,"URBAN BELOW 20,000",Slaskie,SECONDARY,environmental protection,PUPIL OR STUDENT,24,-8.0,MARRIED,9.0,2004.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,160.0,54.0,21.09375,3971
FEMALE,29,25-34,RURAL AREAS,Podlaskie,POST-SECONDARY OR HIGHER,liberal arts,EMPLOYED IN PUBLIC SECTOR,-8,1400.0,SINGLE,,,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,172.0,62.0,20.9572742022715,18
FEMALE,45,45-59,RURAL AREAS,Pomorskie,SECONDARY,no specialisation,FARMER,0,,MARRIED,6.0,1987.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,170.0,90.0,31.1418685121107,3231
MALE,65,65+,"URBAN 100,000-200,000",Wielkopolskie,SECONDARY,no specialisation,RETIRED,0,1500.0,MARRIED,10.0,1979.0,,,PLEASED,11.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,174.0,98.0,32.368873034747,1093
MALE,62,60-64,RURAL AREAS,Warminsko-mazurskie,POST-SECONDARY OR HIGHER,social sciences,EMPLOYED IN PRIVATE SECTOR,0,-8.0,MARRIED,5.0,1971.0,,,MIXED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,177.0,85.0,27.1314117909924,2976
MALE,62,60-64,"URBAN 100,000-200,000",Kujawsko-pomorskie,SECONDARY,technical science,LONG-TERM SICK/DISABLED,-8,616.0,MARRIED,8.0,1976.0,,,MOSTLY SATISFIED,15.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,12,YES,12,NO,NO,NO,-8,NO,,,NONE,172.0,68.0,22.9853975121687,3275
MALE,48,45-59,RURAL AREAS,Lubelskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PUBLIC SECTOR,0,6500.0,MARRIED,7.0,1988.0,,,PLEASED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,20,NO,-8,NO,NO,NO,-8,NO,,,NONE,170.0,115.0,39.7923875432526,3703
FEMALE,77,65+,"URBAN BELOW 20,000",Pomorskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0,1300.0,WIDOWED,6.0,1956.0,4.0,2002.0,PLEASED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,165.0,64.0,23.5078053259871,2710
FEMALE,37,35-44,"URBAN BELOW 20,000",Lubelskie,SECONDARY,no specialisation,UNEMPLOYED,12,,MARRIED,4.0,2000.0,,,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,5,YES,5,NO,NO,NO,-8,NO,,,PASSIVE,160.0,90.0,35.15625,4531
FEMALE,21,16-24,"URBAN BELOW 20,000",Pomorskie,SECONDARY,no specialisation,OTHER ECONOMICALLY INACTIVE,-8,-8.0,SINGLE,,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,70,NO,-8,NO,NO,,-8,NO,,,ACTIVE,169.0,58.0,20.307412205455,1088
MALE,27,25-34,"URBAN BELOW 20,000",Mazowieckie,POST-SECONDARY OR HIGHER,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,0,-8.0,MARRIED,8.0,2008.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,30,YES,10,NO,NO,NO,-8,NO,,,PASSIVE,175.0,83.0,27.1020408163265,2889
MALE,55,45-59,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,15,1500.0,MARRIED,7.0,1979.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,178.0,98.0,30.9304380760005,1181
FEMALE,63,60-64,"URBAN 100,000-200,000",Lubelskie,SECONDARY,no specialisation,RETIRED,-8,1150.0,WIDOWED,6.0,1970.0,1.0,2007.0,MOSTLY DISSATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,20,NO,-8,NO,NO,NO,-8,NO,,,NONE,164.0,75.0,27.8851873884593,829
FEMALE,20,16-24,"URBAN BELOW 20,000",Podkarpackie,SECONDARY,no specialisation,PUPIL OR STUDENT,0,,SINGLE,,,,,PLEASED,,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,5,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,176.0,68.0,21.952479338843002,940
MALE,48,45-59,"URBAN 20,000-100,000",Pomorskie,SECONDARY,technical science,EMPLOYED IN PRIVATE SECTOR,0,2000.0,MARRIED,8.0,1986.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,15,YES,20,NO,NO,YES,8,NO,,,NONE,180.0,80.0,24.6913580246914,2878
FEMALE,35,35-44,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,production and processing,OTHER ECONOMICALLY INACTIVE,24,900.0,MARRIED,7.0,1995.0,,,MOSTLY DISSATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,1,YES,8,NO,NO,NO,-8,NO,,,NONE,150.0,49.0,21.7777777777778,1716
FEMALE,21,16-24,RURAL AREAS,Zachodnio-pomorskie,SECONDARY,no specialisation,PUPIL OR STUDENT,-8,,SINGLE,,,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2,NO,-8,NO,NO,,-8,"YES, TO NON-EU COUNTRY",IT DEPENDS,NORWAY,PASSIVE,156.0,54.0,22.189349112426,4795
FEMALE,37,35-44,RURAL AREAS,Warminsko-mazurskie,PRIMARY/NO EDUCATION,no specialisation,FARMER,0,2000.0,MARRIED,8.0,2006.0,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,10,NO,-8,NO,NO,NO,-8,NO,,,NONE,164.0,70.0,26.0261748958953,374
MALE,74,65+,"URBAN 100,000-200,000",Wielkopolskie,SECONDARY,no specialisation,RETIRED,0,970.0,MARRIED,10.0,1960.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,15,NO,-8,NO,NO,NO,-8,NO,,,NONE,166.0,86.0,31.2091740455799,3257
MALE,43,35-44,RURAL AREAS,Malopolskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PUBLIC SECTOR,0,2000.0,SINGLE,,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3,NO,-8,NO,NO,NO,-8,NO,,,NONE,174.0,103.0,34.0203461487647,646
MALE,49,45-59,"URBAN 200,000-500,000",Mazowieckie,VOCATIONAL/GRAMMAR,technical science,LONG-TERM SICK/DISABLED,0,2400.0,MARRIED,7.0,1988.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,10,NO,-8,NO,NO,NO,-8,NO,,,NONE,176.0,83.0,26.794938016528892,4553
MALE,23,16-24,"URBAN BELOW 20,000",Mazowieckie,SECONDARY,no specialisation,PUPIL OR STUDENT,-8,-8.0,SINGLE,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,GERMANY,NONE,185.0,78.0,22.7903579254931,1073
FEMALE,50,45-59,"URBAN 500,000 AND OVER",Mazowieckie,POST-SECONDARY OR HIGHER,"agriculture, forestry, fishing",OTHER ECONOMICALLY INACTIVE,0,-8.0,MARRIED,5.0,1981.0,,,PLEASED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,20,NO,-8,NO,NO,,-8,NO,,,ACTIVE,169.0,64.0,22.4081789853296,3603
FEMALE,49,45-59,RURAL AREAS,Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,social sciences,EMPLOYED IN PRIVATE SECTOR,0,2500.0,MARRIED,6.0,1981.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,10,YES,20,NO,NO,NO,-8,NO,,,NONE,162.0,75.0,28.577960676726107,4806
